fecha,posicion,cancion,artista,es_colaboracion
2019-12-26,690,It's Beginning To Look A Lot Like Christmas,Perry ComoAnd The Fontane Sisters WithMitchell Ayres And His Orchestra,0
2019-12-26,704,Hot Girl Bummer,Blackbear,0
2019-12-26,718,Graveyard,Halsey,0
2019-12-26,732,Like It's Christmas,Jonas Brothers,0
2019-12-26,746,Watermelon Sugar,Harry Styles,0
2019-12-26,760,The Bones,Maren Morris,0
2019-12-26,774,Playing Games,Summer Walker,0
2019-12-26,788,Juicy,Doja Cat&Tyga,1
2019-12-26,802,Suicidal,YNW Melly&Juice WRLD,1
2019-12-26,816,Heat,Chris BrownFeaturingGunna,1
2019-12-26,830,VIBEZ,DaBaby,0
2019-12-26,844,My Oh My,Camila CabelloFeaturingDaBaby,1
2019-12-26,858,Falling,Harry Styles,0
2019-12-26,872,Blinding Lights,The Weeknd,0
2019-12-26,886,Lights Up,Harry Styles,0
2019-12-26,900,Into The Unknown,Idina Menzel&Aurora,1
2019-12-26,914,Ridin' Roads,Dustin Lynch,0
2019-12-26,928,Dirty Iyanna,YoungBoy Never Broke Again,0
2019-12-26,942,What If I Never Get Over You,Lady Antebellum,0
2019-12-26,956,Start Wit Me,Roddy Ricch&Gunna,1
2019-12-26,970,Heart On Ice,Rod Wave,0
2019-12-26,984,Camelot,NLE Choppa,0
2019-12-26,998,Heartache Medication,Jon Pardi,0
2019-12-26,1012,Remember You Young,Thomas Rhett,0
2019-12-26,1026,Death,Trippie ReddFeaturingDaBaby,1
2019-12-26,1040,Hate Me,Ellie Goulding&Juice WRLD,1
2019-12-26,1054,Take What You Want,Post MaloneFeaturingOzzy Osbourne&Travis Scott,1
2019-12-26,1068,Leave Em Alone,"Layton Greene,Lil Baby, City Girls &PnB Rock",1
2019-12-26,1082,Let Me Know (I Wonder Why Freestyle),Juice WRLD,0
2019-12-26,1096,Nobody But You,Blake SheltonDuet WithGwen Stefani,0
2019-12-26,1110,Tip Toe,Roddy RicchFeaturingA Boogie wit da Hoodie,1
2019-12-26,1124,Kinfolks,Sam Hunt,0
2019-12-26,1138,Nice To Meet Ya,Niall Horan,0
2019-12-26,1152,Famous Hoes,NLE Choppa,0
2019-12-26,1166,Cherry,Harry Styles,0
2019-12-26,1180,Vete,Bad Bunny,0
2019-12-26,1194,Golden,Harry Styles,0
2019-12-26,1208,Prayed For You,Matt Stell,0
2019-12-26,1222,Slow Dancing In The Dark,Joji,0
2019-12-26,1236,RITMO (Bad Boys For Life),Black Eyed Peas XJ Balvin,0
2019-12-26,1250,Peta,Roddy RicchFeaturingMeek Mill,1
2019-12-26,1264,223's,YNW Melly& 9lokknine,1
2019-12-26,1278,BEST ON EARTH,Russ&Bia,1
2019-12-26,1292,Baby Sitter,DaBabyFeaturingOffset,1
2019-12-26,1306,Candy,Doja Cat,0
2019-12-26,1320,Yellow Hearts,Ant Saunders,0
2019-12-26,1334,Homesick,Kane Brown,0
2019-12-26,1348,Easy,DaniLeigh FeaturingChris Brown,1
2019-12-26,1362,Enemies,Post MaloneFeaturingDaBaby,1
2019-12-26,1376,She,Harry Styles,0
2019-12-26,1390,6 Kiss,Trippie ReddFeaturingJuice WRLD&YNW Melly,1
2019-12-19,4,All I Want For Christmas Is You,Mariah Carey,0
2019-12-19,18,Circles,Post Malone,0
2019-12-19,32,Rockin' Around The Christmas Tree,Brenda Lee,0
2019-12-19,46,Someone You Loved,Lewis Capaldi,0
2019-12-19,60,Good As Hell,Lizzo,0
2019-12-19,74,Roxanne,Arizona Zervas,0
2019-12-19,88,Memories,Maroon 5,0
2019-12-19,102,Lucid Dreams,Juice WRLD,0
2019-12-19,116,Dance Monkey,Tones And I,0
2019-12-19,130,A Holly Jolly Christmas,Burl Ives,0
2019-12-19,144,BOP,DaBaby,0
2019-12-19,158,Bandit,Juice WRLD&YoungBoy Never Broke Again,1
2019-12-19,172,Lose You To Love Me,Selena Gomez,0
2019-12-19,186,"10,000 Hours",Dan + Shay&Justin Bieber,1
2019-12-19,200,Jingle Bell Rock,Bobby Helms,0
2019-12-19,214,Senorita,Shawn Mendes&Camila Cabello,1
2019-12-19,228,Heartless,The Weeknd,0
2019-12-19,242,Ballin',Mustard&Roddy Ricch,1
2019-12-19,256,No Guidance,Chris BrownFeaturingDrake,1
2019-12-19,270,It's The Most Wonderful Time Of The Year,Andy Williams,0
2019-12-19,284,Bad Guy,Billie Eilish,0
2019-12-19,298,Panini,Lil Nas X,0
2019-12-19,312,Truth Hurts,Lizzo,0
2019-12-19,326,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,0
2019-12-19,340,HIGHEST IN THE ROOM,Travis Scott,0
2019-12-19,354,Last Christmas,Wham!,0
2019-12-19,368,Trampoline,SHAED,0
2019-12-19,382,Woah,Lil Baby,0
2019-12-19,396,Legends,Juice WRLD,0
2019-12-19,410,Everything I Wanted,Billie Eilish,0
2019-12-19,424,Ran$om,Lil Tecca,0
2019-12-19,438,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",0
2019-12-19,452,Hot,Young ThugFeaturingGunna,1
2019-12-19,466,Feliz Navidad,Jose Feliciano,0
2019-12-19,480,Adore You,Harry Styles,0
2019-12-19,494,Falling,Trevor Daniel,0
2019-12-19,508,Sleigh Ride,The Ronettes,0
2019-12-19,522,Rudolph The Red-Nosed Reindeer,Gene Autry& The Pinafores,1
2019-12-19,536,Old Town Road,Lil Nas XFeaturingBilly Ray Cyrus,1
2019-12-19,550,Lover,Taylor Swift,0
2019-12-19,564,One Man Band,Old Dominion,0
2019-12-19,578,Don't Start Now,Dua Lipa,0
2019-12-19,592,Happy Holiday / The Holiday Season,Andy Williams,0
2019-12-19,606,Only Human,Jonas Brothers,0
2019-12-19,620,On Chill,WaleFeaturingJeremih,1
2019-12-19,634,Even Though I'm Leaving,Luke Combs,0
2019-12-19,648,The Box,Roddy Ricch,0
2019-12-19,662,Graveyard,Halsey,0
2019-12-19,676,Robbery,Juice WRLD,0
2019-12-19,690,Beautiful People,Ed SheeranFeaturingKhalid,1
2019-12-19,704,Hot Girl Bummer,Blackbear,0
2019-12-19,718,Blinding Lights,The Weeknd,0
2019-12-19,732,Playing Games,Summer Walker,0
2019-12-19,746,The Bones,Maren Morris,0
2019-12-19,760,Into The Unknown,Idina Menzel&Aurora,1
2019-12-19,774,Heat,Chris BrownFeaturingGunna,1
2019-12-19,788,Juicy,Doja Cat&Tyga,1
2019-12-19,802,Start Wit Me,Roddy Ricch&Gunna,1
2019-12-19,816,Christmas Tree Farm,Taylor Swift,0
2019-12-19,830,Hate Me,Ellie Goulding&Juice WRLD,1
2019-12-19,844,Like It's Christmas,Jonas Brothers,0
2019-12-19,858,VIBEZ,DaBaby,0
2019-12-19,872,Remember You Young,Thomas Rhett,0
2019-12-19,886,Death,Trippie ReddFeaturingDaBaby,1
2019-12-19,900,Heart On Ice,Rod Wave,0
2019-12-19,914,Camelot,NLE Choppa,0
2019-12-19,928,Take What You Want,Post MaloneFeaturingOzzy Osbourne&Travis Scott,1
2019-12-19,942,Ridin' Roads,Dustin Lynch,0
2019-12-19,956,Leave Em Alone,"Layton Greene,Lil Baby, City Girls &PnB Rock",1
2019-12-19,970,What If I Never Get Over You,Lady Antebellum,0
2019-12-19,984,Heartache Medication,Jon Pardi,0
2019-12-19,998,Peta,Roddy RicchFeaturingMeek Mill,1
2019-12-19,1012,Tip Toe,Roddy RicchFeaturingA Boogie wit da Hoodie,1
2019-12-19,1026,Suicidal,YNW Melly&Juice WRLD,1
2019-12-19,1040,Vete,Bad Bunny,0
2019-12-19,1054,No Idea,Don Toliver,0
2019-12-19,1068,Kinfolks,Sam Hunt,0
2019-12-19,1082,6 Kiss,Trippie ReddFeaturingJuice WRLD&YNW Melly,1
2019-12-19,1096,Prayed For You,Matt Stell,0
2019-12-19,1110,223's,YNW Melly& 9lokknine,1
2019-12-19,1124,Slow Dancing In The Dark,Joji,0
2019-12-19,1138,My Oh My,Camila CabelloFeaturingDaBaby,1
2019-12-19,1152,Enemies,Post MaloneFeaturingDaBaby,1
2019-12-19,1166,Baby Sitter,DaBabyFeaturingOffset,1
2019-12-19,1180,Bad Vibes Forever,XXXTENTACIONFeaturingPnB Rock&Trippie Redd,1
2019-12-19,1194,Candy,Doja Cat,0
2019-12-19,1208,Empty,Juice WRLD,0
2019-12-19,1222,We Back,Jason Aldean,0
2019-12-19,1236,Easy,DaniLeigh FeaturingChris Brown,1
2019-12-19,1250,Homesick,Kane Brown,0
2019-12-19,1264,Nice To Meet Ya,Niall Horan,0
2019-12-19,1278,Watermelon Sugar,Harry Styles,0
2019-12-19,1292,Show Yourself,Idina Menzel& Evan Rachel Wood,1
2019-12-19,1306,We Were,Keith Urban,0
2019-12-19,1320,Yellow Hearts,Ant Saunders,0
2019-12-19,1334,RITMO (Bad Boys For Life),Black Eyed Peas XJ Balvin,0
2019-12-19,1348,Lord Above,Fat Joe& Dre FeaturingEminem&Mary J. Blige,1
2019-12-19,1362,Big Stepper,Roddy Ricch,0
2019-12-19,1376,Cuban Links,Rod Wave&Kevin Gates,1
2019-12-19,1390,BEST ON EARTH,Russ&Bia,1
2019-12-12,4,Heartless,The Weeknd,0
2019-12-12,18,Circles,Post Malone,0
2019-12-12,32,All I Want For Christmas Is You,Mariah Carey,0
2019-12-12,46,Someone You Loved,Lewis Capaldi,0
2019-12-12,60,Memories,Maroon 5,0
2019-12-12,74,Good As Hell,Lizzo,0
2019-12-12,88,Roxanne,Arizona Zervas,0
2019-12-12,102,Rockin' Around The Christmas Tree,Brenda Lee,0
2019-12-12,116,Lose You To Love Me,Selena Gomez,0
2019-12-12,130,"10,000 Hours",Dan + Shay&Justin Bieber,1
2019-12-12,144,Blinding Lights,The Weeknd,0
2019-12-12,158,BOP,DaBaby,0
2019-12-12,172,Dance Monkey,Tones And I,0
2019-12-12,186,No Guidance,Chris BrownFeaturingDrake,1
2019-12-12,200,Senorita,Shawn Mendes&Camila Cabello,1
2019-12-12,214,Ballin',Mustard&Roddy Ricch,1
2019-12-12,228,Panini,Lil Nas X,0
2019-12-12,242,A Holly Jolly Christmas,Burl Ives,0
2019-12-12,256,Trampoline,SHAED,0
2019-12-12,270,HIGHEST IN THE ROOM,Travis Scott,0
2019-12-12,284,Bad Guy,Billie Eilish,0
2019-12-12,298,Truth Hurts,Lizzo,0
2019-12-12,312,Jingle Bell Rock,Bobby Helms,0
2019-12-12,326,It's The Most Wonderful Time Of The Year,Andy Williams,0
2019-12-12,340,Everything I Wanted,Billie Eilish,0
2019-12-12,354,Hot,Young ThugFeaturingGunna,1
2019-12-12,368,Last Christmas,Wham!,0
2019-12-12,382,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,0
2019-12-12,396,Woah,Lil Baby,0
2019-12-12,410,One Man Band,Old Dominion,0
2019-12-12,424,Old Town Road,Lil Nas XFeaturingBilly Ray Cyrus,1
2019-12-12,438,Lover,Taylor Swift,0
2019-12-12,452,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",0
2019-12-12,466,Only Human,Jonas Brothers,0
2019-12-12,480,On Chill,WaleFeaturingJeremih,1
2019-12-12,494,Beautiful People,Ed SheeranFeaturingKhalid,1
2019-12-12,508,Ran$om,Lil Tecca,0
2019-12-12,522,Even Though I'm Leaving,Luke Combs,0
2019-12-12,536,Feliz Navidad,Jose Feliciano,0
2019-12-12,550,Bandit,Juice WRLD&YoungBoy Never Broke Again,1
2019-12-12,564,Falling,Trevor Daniel,0
2019-12-12,578,Don't Start Now,Dua Lipa,0
2019-12-12,592,Sleigh Ride,The Ronettes,0
2019-12-12,606,Rudolph The Red-Nosed Reindeer,Gene Autry& The Pinafores,1
2019-12-12,620,Graveyard,Halsey,0
2019-12-12,634,Into The Unknown,Idina Menzel&Aurora,1
2019-12-12,648,Happy Holiday / The Holiday Season,Andy Williams,0
2019-12-12,662,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,0
2019-12-12,676,Talk,Khalid,0
2019-12-12,690,I Don't Care,Ed Sheeran&Justin Bieber,1
2019-12-12,704,Baby,Lil Baby&DaBaby,1
2019-12-12,718,Playing Games,Summer Walker,0
2019-12-12,732,Hot Girl Bummer,Blackbear,0
2019-12-12,746,How Do You Sleep?,Sam Smith,0
2019-12-12,760,Heat,Chris BrownFeaturingGunna,1
2019-12-12,774,Juicy,Doja Cat&Tyga,1
2019-12-12,788,The Bones,Maren Morris,0
2019-12-12,802,Time,NF,0
2019-12-12,816,Heart On Ice,Rod Wave,0
2019-12-12,830,Take What You Want,Post MaloneFeaturingOzzy Osbourne&Travis Scott,1
2019-12-12,844,VIBEZ,DaBaby,0
2019-12-12,858,Remember You Young,Thomas Rhett,0
2019-12-12,872,Vete,Bad Bunny,0
2019-12-12,886,Death,Trippie ReddFeaturingDaBaby,1
2019-12-12,900,Leave Em Alone,"Layton Greene,Lil Baby, City Girls &PnB Rock",1
2019-12-12,914,We Were,Keith Urban,0
2019-12-12,928,What If I Never Get Over You,Lady Antebellum,0
2019-12-12,942,No Idea,Don Toliver,0
2019-12-12,956,Ridin' Roads,Dustin Lynch,0
2019-12-12,970,Show Yourself,Idina Menzel& Evan Rachel Wood,1
2019-12-12,984,Heartache Medication,Jon Pardi,0
2019-12-12,998,Like It's Christmas,Jonas Brothers,0
2019-12-12,1012,Camelot,NLE Choppa,0
2019-12-12,1026,223's,YNW Melly& 9lokknine,1
2019-12-12,1040,Prayed For You,Matt Stell,0
2019-12-12,1054,Enemies,Post MaloneFeaturingDaBaby,1
2019-12-12,1068,Kinfolks,Sam Hunt,0
2019-12-12,1082,Baby Sitter,DaBabyFeaturingOffset,1
2019-12-12,1096,All The Good Girls Go To Hell,Billie Eilish,0
2019-12-12,1110,6 Kiss,Trippie ReddFeaturingJuice WRLD&YNW Melly,1
2019-12-12,1124,We Back,Jason Aldean,0
2019-12-12,1138,Who Needs Love,Trippie Redd,0
2019-12-12,1152,Tip Toe,Roddy RicchFeaturingA Boogie wit da Hoodie,1
2019-12-12,1166,Yellow Hearts,Ant Saunders,0
2019-12-12,1180,Nice To Meet Ya,Niall Horan,0
2019-12-12,1194,Suicidal,YNW Melly&Juice WRLD,1
2019-12-12,1208,Slow Dancing In The Dark,Joji,0
2019-12-12,1222,Homesick,Kane Brown,0
2019-12-12,1236,Hate Me,Ellie Goulding&Juice WRLD,1
2019-12-12,1250,Easy,DaniLeigh FeaturingChris Brown,1
2019-12-12,1264,Follow God,Kanye West,0
2019-12-12,1278,Cuban Links,Rod Wave&Kevin Gates,1
2019-12-12,1292,F.N,Lil Tjay,0
2019-12-12,1306,Candy,Doja Cat,0
2019-12-12,1320,Tusa,Karol G&Nicki Minaj,1
2019-12-12,1334,Make No Sense,YoungBoy Never Broke Again,0
2019-12-12,1348,Jerry Sprunger,Tory Lanez&T-Pain,1
2019-12-12,1362,RITMO (Bad Boys For Life),Black Eyed Peas XJ Balvin,0
2019-12-12,1376,Into The Unknown,Panic! At The Disco,0
2019-12-12,1390,La Cancion,J Balvin&Bad Bunny,1
2019-12-05,4,Circles,Post Malone,0
2019-12-05,18,Someone You Loved,Lewis Capaldi,0
2019-12-05,32,Good As Hell,Lizzo,0
2019-12-05,46,Memories,Maroon 5,0
2019-12-05,60,Roxanne,Arizona Zervas,0
2019-12-05,74,Lose You To Love Me,Selena Gomez,0
2019-12-05,88,Senorita,Shawn Mendes&Camila Cabello,1
2019-12-05,102,"10,000 Hours",Dan + Shay&Justin Bieber,1
2019-12-05,116,Truth Hurts,Lizzo,0
2019-12-05,130,No Guidance,Chris BrownFeaturingDrake,1
2019-12-05,144,Dance Monkey,Tones And I,0
2019-12-05,158,BOP,DaBaby,0
2019-12-05,172,Panini,Lil Nas X,0
2019-12-05,186,Bad Guy,Billie Eilish,0
2019-12-05,200,HIGHEST IN THE ROOM,Travis Scott,0
2019-12-05,214,Ballin',Mustard&Roddy Ricch,1
2019-12-05,228,Trampoline,SHAED,0
2019-12-05,242,All I Want For Christmas Is You,Mariah Carey,0
2019-12-05,256,Lover,Taylor Swift,0
2019-12-05,270,Old Town Road,Lil Nas XFeaturingBilly Ray Cyrus,1
2019-12-05,284,Hot,Young ThugFeaturingGunna,1
2019-12-05,298,One Man Band,Old Dominion,0
2019-12-05,312,Woah,Lil Baby,0
2019-12-05,326,Only Human,Jonas Brothers,0
2019-12-05,340,Ran$om,Lil Tecca,0
2019-12-05,354,Everything I Wanted,Billie Eilish,0
2019-12-05,368,Beautiful People,Ed SheeranFeaturingKhalid,1
2019-12-05,382,Even Though I'm Leaving,Luke Combs,0
2019-12-05,396,Rockin' Around The Christmas Tree,Brenda Lee,0
2019-12-05,410,Bandit,Juice WRLD&YoungBoy Never Broke Again,1
2019-12-05,424,On Chill,WaleFeaturingJeremih,1
2019-12-05,438,Heartless,The Weeknd,0
2019-12-05,452,Vete,Bad Bunny,0
2019-12-05,466,Graveyard,Halsey,0
2019-12-05,480,I Don't Care,Ed Sheeran&Justin Bieber,1
2019-12-05,494,Talk,Khalid,0
2019-12-05,508,Don't Start Now,Dua Lipa,0
2019-12-05,522,Heat,Chris BrownFeaturingGunna,1
2019-12-05,536,Baby,Lil Baby&DaBaby,1
2019-12-05,550,How Do You Sleep?,Sam Smith,0
2019-12-05,564,Goodbyes,Post MaloneFeaturingYoung Thug,1
2019-12-05,578,Falling,Trevor Daniel,0
2019-12-05,592,Playing Games,Summer Walker,0
2019-12-05,606,Suge,DaBaby,0
2019-12-05,620,Hot Girl Bummer,Blackbear,0
2019-12-05,634,Last Christmas,Wham!,0
2019-12-05,648,Jingle Bell Rock,Bobby Helms,0
2019-12-05,662,A Holly Jolly Christmas,Burl Ives,0
2019-12-05,676,It's The Most Wonderful Time Of The Year,Andy Williams,0
2019-12-05,690,Take What You Want,Post MaloneFeaturingOzzy Osbourne&Travis Scott,1
2019-12-05,704,Juicy,Doja Cat&Tyga,1
2019-12-05,718,One Thing Right,Marshmello&Kane Brown,1
2019-12-05,732,The Bones,Maren Morris,0
2019-12-05,746,Time,NF,0
2019-12-05,760,Into The Unknown,Idina Menzel&Aurora,1
2019-12-05,774,Heart On Ice,Rod Wave,0
2019-12-05,788,223's,YNW Melly& 9lokknine,1
2019-12-05,802,Who Needs Love,Trippie Redd,0
2019-12-05,816,Death,Trippie ReddFeaturingDaBaby,1
2019-12-05,830,6 Kiss,Trippie ReddFeaturingJuice WRLD&YNW Melly,1
2019-12-05,844,What If I Never Get Over You,Lady Antebellum,0
2019-12-05,858,Remember You Young,Thomas Rhett,0
2019-12-05,872,Loyal,PARTYNEXTDOORFeaturingDrake,1
2019-12-05,886,Suicidal,YNW Melly&Juice WRLD,1
2019-12-05,900,Camelot,NLE Choppa,0
2019-12-05,914,VIBEZ,DaBaby,0
2019-12-05,928,Leave Em Alone,"Layton Greene,Lil Baby, City Girls &PnB Rock",1
2019-12-05,942,We Were,Keith Urban,0
2019-12-05,956,Prayed For You,Matt Stell,0
2019-12-05,970,Kinfolks,Sam Hunt,0
2019-12-05,984,Enemies,Post MaloneFeaturingDaBaby,1
2019-12-05,998,Ridin' Roads,Dustin Lynch,0
2019-12-05,1012,Hate Me,Ellie Goulding&Juice WRLD,1
2019-12-05,1026,Heartache Medication,Jon Pardi,0
2019-12-05,1040,Baby Sitter,DaBabyFeaturingOffset,1
2019-12-05,1054,All The Good Girls Go To Hell,Billie Eilish,0
2019-12-05,1068,Watermelon Sugar,Harry Styles,0
2019-12-05,1082,We Back,Jason Aldean,0
2019-12-05,1096,Follow God,Kanye West,0
2019-12-05,1110,Jerry Sprunger,Tory Lanez&T-Pain,1
2019-12-05,1124,Love Me More,Trippie Redd,0
2019-12-05,1138,Nice To Meet Ya,Niall Horan,0
2019-12-05,1152,Lalala,Y2K& bbno$,1
2019-12-05,1166,Hate Me,Trippie ReddFeaturingYoungBoy Never Broke Again,1
2019-12-05,1180,Reply,A Boogie wit da HoodieFeaturingLil Uzi Vert,1
2019-12-05,1194,Tip Of My Tongue,Kenny Chesney,0
2019-12-05,1208,Candy,Doja Cat,0
2019-12-05,1222,Slow Dancing In The Dark,Joji,0
2019-12-05,1236,None Of Your Concern,Jhene AikoFeaturingBig Sean,1
2019-12-05,1250,Yellow Hearts,Ant Saunders,0
2019-12-05,1264,Make No Sense,YoungBoy Never Broke Again,0
2019-12-05,1278,Good Vibes,Chris Janson,0
2019-12-05,1292,La Cancion,J Balvin&Bad Bunny,1
2019-12-05,1306,Easy,DaniLeigh FeaturingChris Brown,1
2019-12-05,1320,Cuban Links,Rod Wave&Kevin Gates,1
2019-12-05,1334,Hot Girl Summer,"Megan Thee Stallion,Nicki Minaj&Ty Dolla $ign",1
2019-12-05,1348,Lonely Child,YoungBoy Never Broke Again,0
2019-12-05,1362,Into The Unknown,Panic! At The Disco,0
2019-12-05,1376,Show Yourself,Idina Menzel& Evan Rachel Wood,1
2019-12-05,1390,Homesick,Kane Brown,0
2019-11-28,4,Circles,Post Malone,0
2019-11-28,18,Someone You Loved,Lewis Capaldi,0
2019-11-28,32,Good As Hell,Lizzo,0
2019-11-28,46,Memories,Maroon 5,0
2019-11-28,60,Lose You To Love Me,Selena Gomez,0
2019-11-28,74,Senorita,Shawn Mendes&Camila Cabello,1
2019-11-28,88,No Guidance,Chris BrownFeaturingDrake,1
2019-11-28,102,Everything I Wanted,Billie Eilish,0
2019-11-28,116,"10,000 Hours",Dan + Shay&Justin Bieber,1
2019-11-28,130,Truth Hurts,Lizzo,0
2019-11-28,144,Panini,Lil Nas X,0
2019-11-28,158,Roxanne,Arizona Zervas,0
2019-11-28,172,Trampoline,SHAED,0
2019-11-28,186,HIGHEST IN THE ROOM,Travis Scott,0
2019-11-28,200,Lover,Taylor Swift,0
2019-11-28,214,Woah,Lil Baby,0
2019-11-28,228,Bad Guy,Billie Eilish,0
2019-11-28,242,BOP,DaBaby,0
2019-11-28,256,Dance Monkey,Tones And I,0
2019-11-28,270,Ballin',Mustard&Roddy Ricch,1
2019-11-28,284,Hot,Young ThugFeaturingGunna,1
2019-11-28,298,One Man Band,Old Dominion,0
2019-11-28,312,Beautiful People,Ed SheeranFeaturingKhalid,1
