fecha_chart,fecha_debut,titulo,artista,colaboracion,exitos_previos_artista,artista_ya_estado_esta_semana,ranking
2013-01-26,2013-01-05,Gangnam Style,PSY,0,3,0,22
2013-01-26,2013-01-05,One More Night,Maroon 5,0,3,1,11
2013-01-26,2013-01-05,Lights,Ellie Goulding,0,3,0,49
2013-01-26,2013-01-05,Va Va Voom,Nicki Minaj,0,3,1,50
2013-01-26,2013-01-05,Goodbye In Her Eyes,Zac Brown Band,0,3,0,51
2013-01-26,2013-01-05,Neva End,Future,0,3,0,78
2013-01-26,2013-01-05,Tip It On Back,Dierks Bentley,0,3,0,79
2013-01-26,2013-01-05,Who Booty,Jonn Hart & IamSU!,1,6,0,80
2013-01-26,2013-01-05,Stubborn Love,The Lumineers,0,3,1,81
2013-01-26,2013-01-05,Live While We're Young,One Direction,0,3,1,82
2013-01-26,2013-01-05,Skyfall,Adele,0,3,0,83
2013-01-26,2013-01-26,Suit & Tie,Justin Timberlake & JAY Z,1,0,0,84
2013-01-26,2013-01-05,Celebration,"Game & Chris Brown, Tyga, Wiz Khalifa & Lil Wayne",1,6,0,85
2013-01-26,2013-01-05,Diced Pineapples,Rick Ross & Wale & Drake,1,6,0,86
2013-01-26,2013-01-19,I Drive Your Truck,Lee Brice,0,1,0,87
2013-01-26,2013-01-05,Guap,Big Sean,0,3,1,77
2013-01-26,2013-01-12,Bellas Finals: Price Tag / Don't You (Forget About Me)...,The Barden Bellas,0,2,0,88
2013-01-26,2013-01-19,Riff Off: Mickey / Like A Virgin / Hit Me With Your Best Shot...,"The Barden Bellas, The Treblemakers & The BU Harmonics",1,2,0,90
2013-01-26,2013-01-05,Take A Walk,Passion Pit,0,2,0,91
2013-01-26,2013-01-19,Carry On,fun.,0,3,1,92
2013-01-26,2013-01-12,I Dreamed A Dream,Anne Hathaway,0,2,0,93
2013-01-26,2013-01-26,If I Didn't Have You,Thompson Square,0,0,0,94
2013-01-26,2013-01-26,We Still In This B****,B.o.B & T.I. & Juicy J,1,0,0,95
2013-01-26,2013-01-19,Battle Scars,Lupe Fiasco & Guy Sebastian,1,2,0,96
2013-01-26,2013-01-05,Ready Or Not,Bridgit Mendler,0,3,0,97
2013-01-26,2013-01-05,Crying On A Suitcase,Casey James,0,3,0,98
2013-01-26,2013-01-26,Demons,Imagine Dragons,0,3,1,99
2013-01-26,2013-01-05,When I Was Your Man,Bruno Mars,0,3,1,89
2013-01-26,2013-01-19,Pour It Up,Rihanna,0,3,1,76
2013-01-26,2013-01-26,"Bitch, Don't Kill My Vibe",Kendrick Lamar,0,3,1,100
2013-01-26,2013-01-26,If I Lose Myself,OneRepublic,0,3,0,74
2013-01-26,2013-01-05,Rest Of My Life,Ludacris & Usher & David Guetta,1,6,0,75
2013-01-26,2013-01-05,All Gold Everything,Trinidad James,0,3,0,52
2013-01-26,2013-01-05,Wicked Games,The Weeknd,0,3,0,53
2013-01-26,2013-01-05,Ball,T.I. & Lil Wayne,1,6,1,54
2013-01-26,2013-01-05,Feel Again,OneRepublic,0,3,1,55
2013-01-26,2013-01-05,Southern Comfort Zone,Brad Paisley,0,3,0,56
2013-01-26,2013-01-05,One Of Those Nights,Tim McGraw,0,3,0,57
2013-01-26,2013-01-05,Poetic Justice,Kendrick Lamar & Drake,1,6,1,59
2013-01-26,2013-01-05,Somebody's Heartbreak,Hunter Hayes,0,3,1,60
2013-01-26,2013-01-05,Two Black Cadillacs,Carrie Underwood,0,3,0,61
2013-01-26,2013-01-05,Anything Could Happen,Ellie Goulding,0,3,1,62
2013-01-26,2013-01-05,Tornado,Little Big Town,0,3,0,58
2013-01-26,2013-01-26,The Moment I Knew,Taylor Swift,0,3,1,64
2013-01-26,2013-01-12,Kiss You,One Direction,0,3,1,65
2013-01-26,2013-01-05,Remember You,Wiz Khalifa & The Weeknd,1,6,1,66
2013-01-26,2013-01-05,Begin Again,Taylor Swift,0,3,1,73
2013-01-26,2013-01-05,Don't Judge Me,Chris Brown,0,3,0,67
2013-01-26,2013-01-12,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,0,2,0,68
2013-01-26,2013-01-05,Love Sosa,Chief Keef,0,3,0,69
2013-01-26,2013-01-05,Beer Money,Kip Moore,0,3,0,70
2013-01-26,2013-01-05,Til My Last Day,Justin Moore,0,3,0,71
2013-01-26,2013-01-05,Merry Go 'round,Kacey Musgraves,0,3,0,72
2013-01-26,2013-01-05,Madness,Muse,0,3,0,63
2013-02-02,2013-01-05,Wanted,Hunter Hayes,0,4,0,34
2013-02-02,2013-01-05,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,0,4,0,33
2013-02-02,2013-01-05,I Will Wait,Mumford & Sons,1,8,0,32
2013-02-02,2013-01-05,I'm Different,2 Chainz,0,4,0,27
2013-02-02,2013-01-05,C'mon,Ke$ha,0,4,0,30
2013-02-02,2013-01-05,Every Storm (Runs Out Of Rain),Gary Allan,0,4,0,29
2013-02-02,2013-01-05,Better Dig Two,The Band Perry,0,4,0,28
2013-02-02,2013-01-05,Clique,Kanye West & Jay-Z & Big Sean,1,12,0,35
2013-02-02,2013-01-05,Gangnam Style,PSY,0,4,0,31
2013-02-02,2013-01-05,Radioactive,Imagine Dragons,0,4,0,36
2013-02-02,2013-01-05,How Country Feels,Randy Houser,0,4,0,47
2013-02-02,2013-01-05,Adorn,Miguel,0,4,0,38
2013-02-02,2013-01-05,Little Things,One Direction,0,4,0,39
2013-02-02,2013-01-05,Too Close,Alex Clare,0,4,0,40
2013-02-02,2013-01-05,Call Me Maybe,Carly Rae Jepsen,0,4,0,41
2013-02-02,2013-01-05,All Gold Everything,Trinidad James,0,4,0,42
2013-02-02,2013-01-05,No Worries,Lil Wayne & Detail,1,8,0,43
2013-02-02,2013-01-05,The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,1,8,0,44
2013-02-02,2013-01-05,Somebody That I Used To Know,Gotye & Kimbra,1,8,0,45
2013-02-02,2013-01-05,We Are Never Ever Getting Back Together,Taylor Swift,0,4,0,46
2013-02-02,2013-01-05,Hall Of Fame,The Script & will.i.am,1,8,0,26
2013-02-02,2013-01-05,Cruise,Florida Georgia Line & Nelly,1,8,0,37
2013-02-02,2013-01-05,Little Talks,Of Monsters & Men,1,8,0,25
2013-02-02,2013-01-05,Try,P!nk,0,4,0,13
2013-02-02,2013-01-05,Swimming Pools (Drank),Kendrick Lamar,0,4,0,23
2013-02-02,2013-01-05,Bandz A Make Her Dance,Juicy J & Lil Wayne & 2 Chainz,1,8,0,48
2013-02-02,2013-01-05,Thrift Shop,Macklemore & Ryan Lewis & Wanz,1,8,0,1
2013-02-02,2013-01-05,Locked Out Of Heaven,Bruno Mars,0,4,0,2
2013-02-02,2013-01-05,Ho Hey,The Lumineers,0,4,0,3
2013-02-02,2013-01-26,Suit & Tie,Justin Timberlake & JAY Z,1,2,0,4
2013-02-02,2013-01-05,I Knew You Were Trouble.,Taylor Swift,0,4,1,5
2013-02-02,2013-01-05,Scream & Shout,will.i.am & Britney Spears,1,8,1,6
2013-02-02,2013-01-05,Don't You Worry Child,Swedish House Mafia & John Martin,1,8,0,7
2013-02-02,2013-01-05,Diamonds,Rihanna,0,4,0,8
2013-02-02,2013-01-05,Beauty And A Beat,Justin Bieber & Nicki Minaj,1,8,0,9
2013-02-02,2013-01-05,Catch My Breath,Kelly Clarkson,0,4,0,24
2013-02-02,2013-01-05,Home,Phillip Phillips,0,4,0,10
2013-02-02,2013-01-05,I Cry,Flo Rida,0,4,0,12
2013-02-02,2013-01-05,Girl On Fire,Alicia Keys & Nicki Minaj,1,8,1,14
2013-02-02,2013-01-05,F**kin Problems,"A$AP Rocky & Drake, 2 Chainz & Kendrick Lamar",1,8,0,15
2013-02-02,2013-01-05,It's Time,Imagine Dragons,0,4,1,16
2013-02-02,2013-01-05,Sweet Nothing,Calvin Harris & Florence Welch,1,8,0,17
2013-02-02,2013-01-05,Some Nights,fun.,0,4,0,18
2013-02-02,2013-01-05,The A Team,Ed Sheeran,0,4,0,19
2013-02-02,2013-01-05,Die Young,Ke$ha,0,4,1,20
2013-02-02,2013-01-05,Daylight,Maroon 5,0,4,0,21
2013-02-02,2013-01-05,Don't Stop The Party,Pitbull & TJR,1,8,0,22
2013-02-02,2013-01-05,One More Night,Maroon 5,0,4,1,11
2013-02-02,2013-01-05,Thinkin Bout You,Frank Ocean,0,4,0,49
2013-02-02,2013-01-05,Lights,Ellie Goulding,0,4,0,50
2013-02-02,2013-01-26,Sure Be Cool If You Did,Blake Shelton,0,1,0,51
2013-02-02,2013-01-05,Stubborn Love,The Lumineers,0,4,1,78
2013-02-02,2013-01-12,Kiss You,One Direction,0,4,1,79
2013-02-02,2013-01-19,I Drive Your Truck,Lee Brice,0,2,0,80
2013-02-02,2013-01-19,Carry On,fun.,0,4,1,81
2013-02-02,2013-02-02,Wild For The Night,A$AP Rocky & Skrillex,1,4,1,82
2013-02-02,2013-01-05,Beer Money,Kip Moore,0,4,0,83
2013-02-02,2013-01-05,Skyfall,Adele,0,4,0,84
2013-02-02,2013-01-05,Til My Last Day,Justin Moore,0,4,0,85
2013-02-02,2013-02-02,Long Live A$AP,A$AP Rocky,0,4,1,86
2013-02-02,2013-02-02,Troublemaker,Olly Murs & Flo Rida,1,4,1,87
2013-02-02,2013-01-05,Tip It On Back,Dierks Bentley,0,4,0,77
2013-02-02,2013-01-19,Battle Scars,Lupe Fiasco & Guy Sebastian,1,4,0,88
2013-02-02,2013-01-05,Celebration,"Game & Chris Brown, Tyga, Wiz Khalifa & Lil Wayne",1,8,0,90
2013-02-02,2013-01-19,Riff Off: Mickey / Like A Virgin / Hit Me With Your Best Shot...,"The Barden Bellas, The Treblemakers & The BU Harmonics",1,4,0,91
2013-02-02,2013-01-12,Bellas Finals: Price Tag / Don't You (Forget About Me)...,The Barden Bellas,0,3,0,92
2013-02-02,2013-01-05,Take A Walk,Passion Pit,0,3,0,93
2013-02-02,2013-01-05,Live While We're Young,One Direction,0,4,1,94
2013-02-02,2013-01-05,Crying On A Suitcase,Casey James,0,4,0,95
2013-02-02,2013-02-02,Wagon Wheel,Darius Rucker,0,0,0,96
2013-02-02,2013-01-26,Demons,Imagine Dragons,0,4,1,97
2013-02-02,2013-02-02,Give It All We Got Tonight,George Strait,0,0,0,98
2013-02-02,2013-01-05,Diced Pineapples,Rick Ross & Wale & Drake,1,8,0,99
2013-02-02,2013-01-26,If I Didn't Have You,Thompson Square,0,1,0,89
2013-02-02,2013-01-05,Who Booty,Jonn Hart & IamSU!,1,8,0,76
2013-02-02,2013-02-02,Between The Raindrops,Lifehouse & Natasha Bedingfield,1,0,0,100
2013-02-02,2013-01-05,When I Was Your Man,Bruno Mars,0,4,1,74
2013-02-02,2013-01-05,Rest Of My Life,Ludacris & Usher & David Guetta,1,8,0,75
2013-02-02,2013-01-05,Va Va Voom,Nicki Minaj,0,4,1,52
2013-02-02,2013-02-02,Love Me,Lil Wayne & Drake & Future,1,4,1,53
2013-02-02,2013-01-05,One Of Those Nights,Tim McGraw,0,4,0,54
2013-02-02,2013-01-05,Poetic Justice,Kendrick Lamar & Drake,1,8,1,55
2013-02-02,2013-01-05,Goodbye In Her Eyes,Zac Brown Band,0,4,0,56
2013-02-02,2013-01-05,Wicked Games,The Weeknd,0,4,0,57
2013-02-02,2013-01-05,Tornado,Little Big Town,0,4,0,59
2013-02-02,2013-01-05,Ball,T.I. & Lil Wayne,1,8,1,60
2013-02-02,2013-01-05,Southern Comfort Zone,Brad Paisley,0,4,0,61
2013-02-02,2013-01-05,Somebody's Heartbreak,Hunter Hayes,0,4,1,62
2013-02-02,2013-01-19,Pour It Up,Rihanna,0,4,1,58
2013-02-02,2013-01-05,Anything Could Happen,Ellie Goulding,0,4,1,64
2013-02-02,2013-01-05,Madness,Muse,0,4,0,65
2013-02-02,2013-01-12,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,0,3,0,66
2013-02-02,2013-01-05,Begin Again,Taylor Swift,0,4,1,73
2013-02-02,2013-01-05,Love Sosa,Chief Keef,0,4,0,67
2013-02-02,2013-01-05,Remember You,Wiz Khalifa & The Weeknd,1,8,1,68
2013-02-02,2013-01-05,Merry Go 'round,Kacey Musgraves,0,4,0,69
2013-02-02,2013-01-05,Don't Judge Me,Chris Brown,0,4,0,70
2013-02-02,2013-01-05,Guap,Big Sean,0,4,1,71
2013-02-02,2013-01-05,Neva End,Future,0,4,0,72
2013-02-02,2013-01-05,Two Black Cadillacs,Carrie Underwood,0,4,0,63
2013-02-09,2013-01-05,Radioactive,Imagine Dragons,0,5,0,34
2013-02-09,2013-01-05,I'm Different,2 Chainz,0,5,0,33
2013-02-09,2013-01-05,Wanted,Hunter Hayes,0,5,0,32
2013-02-09,2013-01-05,Don't Stop The Party,Pitbull & TJR,1,10,0,27
2013-02-09,2013-01-05,Hall Of Fame,The Script & will.i.am,1,10,0,30
2013-02-09,2013-01-05,Better Dig Two,The Band Perry,0,5,0,29
2013-02-09,2013-01-05,C'mon,Ke$ha,0,5,0,28
2013-02-09,2013-01-05,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,0,5,0,35
2013-02-09,2013-01-05,I Will Wait,Mumford & Sons,1,10,0,31
2013-02-09,2013-01-05,Adorn,Miguel,0,5,0,36
2013-02-09,2013-01-05,Too Close,Alex Clare,0,5,0,47
2013-02-09,2013-01-05,Cruise,Florida Georgia Line & Nelly,1,10,0,38
2013-02-09,2013-01-05,Clique,Kanye West & Jay-Z & Big Sean,1,15,0,39
2013-02-09,2013-01-05,All Gold Everything,Trinidad James,0,5,0,40
2013-02-09,2013-01-05,The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,1,10,0,41
2013-02-09,2013-01-05,How Country Feels,Randy Houser,0,5,0,42
2013-02-09,2013-01-05,Call Me Maybe,Carly Rae Jepsen,0,5,0,43
2013-02-09,2013-01-05,Somebody That I Used To Know,Gotye & Kimbra,1,10,0,44
2013-02-09,2013-01-05,Little Things,One Direction,0,5,0,45
2013-02-09,2013-01-19,Pour It Up,Rihanna,0,5,0,46
2013-02-09,2013-01-05,Every Storm (Runs Out Of Rain),Gary Allan,0,5,0,26
2013-02-09,2013-01-05,Gangnam Style,PSY,0,5,0,37
2013-02-09,2013-01-05,Swimming Pools (Drank),Kendrick Lamar,0,5,0,25
2013-02-09,2013-01-26,Suit & Tie,Justin Timberlake & JAY Z,1,4,0,13
2013-02-09,2013-01-05,Little Talks,Of Monsters & Men,1,10,0,23
2013-02-09,2013-01-26,Sure Be Cool If You Did,Blake Shelton,0,2,0,48
2013-02-09,2013-01-05,Thrift Shop,Macklemore & Ryan Lewis & Wanz,1,10,0,1
2013-02-09,2013-01-05,Locked Out Of Heaven,Bruno Mars,0,5,0,2
2013-02-09,2013-01-05,Ho Hey,The Lumineers,0,5,0,3
2013-02-09,2013-01-05,I Knew You Were Trouble.,Taylor Swift,0,5,0,4
2013-02-09,2013-01-05,Scream & Shout,will.i.am & Britney Spears,1,10,1,5
2013-02-09,2013-01-05,Don't You Worry Child,Swedish House Mafia & John Martin,1,10,0,6
2013-02-09,2013-01-05,Beauty And A Beat,Justin Bieber & Nicki Minaj,1,10,0,7
2013-02-09,2013-01-05,Diamonds,Rihanna,0,5,1,8
2013-02-09,2013-01-05,Home,Phillip Phillips,0,5,0,9
2013-02-09,2013-01-05,Die Young,Ke$ha,0,5,1,24
2013-02-09,2013-01-05,F**kin Problems,"A$AP Rocky & Drake, 2 Chainz & Kendrick Lamar",1,10,0,10
2013-02-09,2013-01-05,Girl On Fire,Alicia Keys & Nicki Minaj,1,10,1,12
2013-02-09,2013-01-05,Sweet Nothing,Calvin Harris & Florence Welch,1,10,0,14
2013-02-09,2013-01-05,It's Time,Imagine Dragons,0,5,1,15
2013-02-09,2013-02-02,Love Me,Lil Wayne & Drake & Future,1,6,0,16
2013-02-09,2013-01-05,Daylight,Maroon 5,0,5,0,17
2013-02-09,2013-01-05,One More Night,Maroon 5,0,5,1,18
2013-02-09,2013-01-05,I Cry,Flo Rida,0,5,0,19
2013-02-09,2013-01-05,Some Nights,fun.,0,5,0,20
2013-02-09,2013-01-05,The A Team,Ed Sheeran,0,5,0,21
2013-02-09,2013-01-05,Catch My Breath,Kelly Clarkson,0,5,0,22
2013-02-09,2013-01-05,Try,P!nk,0,5,0,11
2013-02-09,2013-01-05,When I Was Your Man,Bruno Mars,0,5,1,49
2013-02-09,2013-01-05,No Worries,Lil Wayne & Detail,1,10,1,50
2013-02-09,2013-01-05,Poetic Justice,Kendrick Lamar & Drake,1,10,1,51
2013-02-09,2013-01-05,Begin Again,Taylor Swift,0,5,1,78
2013-02-09,2013-01-05,Guap,Big Sean,0,5,1,79
2013-02-09,2013-01-12,Kiss You,One Direction,0,5,1,80
2013-02-09,2013-01-19,Battle Scars,Lupe Fiasco & Guy Sebastian,1,6,0,81
2013-02-09,2013-01-26,If I Didn't Have You,Thompson Square,0,2,0,82
2013-02-09,2013-01-05,Beer Money,Kip Moore,0,5,0,83
2013-02-09,2013-01-05,Take A Walk,Passion Pit,0,4,0,84
2013-02-09,2013-01-12,Bellas Finals: Price Tag / Don't You (Forget About Me)...,The Barden Bellas,0,4,0,85
2013-02-09,2013-01-19,Riff Off: Mickey / Like A Virgin / Hit Me With Your Best Shot...,"The Barden Bellas, The Treblemakers & The BU Harmonics",1,6,0,86
2013-02-09,2013-01-05,Rest Of My Life,Ludacris & Usher & David Guetta,1,10,0,87
2013-02-09,2013-01-05,Love Sosa,Chief Keef,0,5,0,77
2013-02-09,2013-01-05,Crying On A Suitcase,Casey James,0,5,0,88
2013-02-09,2013-02-09,Bad Ass,Kid Ink & Meek Mill & Wale,1,0,0,90
2013-02-09,2013-02-02,Wild For The Night,A$AP Rocky & Skrillex,1,6,1,91
2013-02-09,2013-02-02,Give It All We Got Tonight,George Strait,0,1,0,92
2013-02-09,2013-01-26,Demons,Imagine Dragons,0,5,1,93
2013-02-09,2013-01-05,Til My Last Day,Justin Moore,0,5,0,94
2013-02-09,2013-01-05,Celebration,"Game & Chris Brown, Tyga, Wiz Khalifa & Lil Wayne",1,10,0,95
2013-02-09,2013-02-09,Get Your Shine On,Florida Georgia Line,0,5,1,96
2013-02-09,2013-02-09,Let There Be Cowgirls,Chris Cagle,0,0,0,97
2013-02-09,2013-01-26,"Bitch, Don't Kill My Vibe",Kendrick Lamar,0,5,1,98
2013-02-09,2013-02-09,Feel This Moment,Pitbull & Christina Aguilera,1,5,1,99
2013-02-09,2013-02-09,Mama's Broken Heart,Miranda Lambert,0,0,0,89
2013-02-09,2013-01-19,I Drive Your Truck,Lee Brice,0,3,0,76
2013-02-09,2013-01-05,Skyfall,Adele,0,5,0,100
2013-02-09,2013-01-05,Don't Judge Me,Chris Brown,0,5,0,74
2013-02-09,2013-01-19,Carry On,fun.,0,5,1,75
2013-02-09,2013-01-05,One Of Those Nights,Tim McGraw,0,5,0,52
2013-02-09,2013-01-05,Two Black Cadillacs,Carrie Underwood,0,5,0,53
2013-02-09,2013-01-05,Wicked Games,The Weeknd,0,5,0,54
2013-02-09,2013-01-05,Ball,T.I. & Lil Wayne,1,10,1,55
2013-02-09,2013-01-05,Tornado,Little Big Town,0,5,0,56
2013-02-09,2013-01-05,Southern Comfort Zone,Brad Paisley,0,5,0,57
2013-02-09,2013-01-05,Somebody's Heartbreak,Hunter Hayes,0,5,1,59
2013-02-09,2013-01-05,Anything Could Happen,Ellie Goulding,0,5,0,60
2013-02-09,2013-01-05,Madness,Muse,0,5,0,61
2013-02-09,2013-01-05,Va Va Voom,Nicki Minaj,0,5,1,62
2013-02-09,2013-01-05,Bandz A Make Her Dance,Juicy J & Lil Wayne & 2 Chainz,1,10,0,58
2013-02-09,2013-01-12,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,0,4,0,64
2013-02-09,2013-02-02,Troublemaker,Olly Murs & Flo Rida,1,6,1,65
2013-02-09,2013-01-05,Goodbye In Her Eyes,Zac Brown Band,0,5,0,66
2013-02-09,2013-01-05,Who Booty,Jonn Hart & IamSU!,1,10,0,73
2013-02-09,2013-01-05,Merry Go 'round,Kacey Musgraves,0,5,0,67
2013-02-09,2013-02-09,Dope,Tyga & Rick Ross,1,5,0,68
2013-02-09,2013-01-05,Remember You,Wiz Khalifa & The Weeknd,1,10,1,69
2013-02-09,2013-01-05,Stubborn Love,The Lumineers,0,5,1,70
2013-02-09,2013-01-05,Neva End,Future,0,5,0,71
2013-02-09,2013-01-05,Tip It On Back,Dierks Bentley,0,5,0,72
2013-02-09,2013-02-09,Sail,AWOLNATION,0,0,0,63
2013-02-16,2013-01-05,Wanted,Hunter Hayes,0,6,0,34
2013-02-16,2013-01-05,Radioactive,Imagine Dragons,0,6,0,33
2013-02-16,2013-01-05,Don't Stop The Party,Pitbull & TJR,1,12,0,32
2013-02-16,2013-01-05,C'mon,Ke$ha,0,6,0,27
2013-02-16,2013-01-05,Hall Of Fame,The Script & will.i.am,1,12,0,30
2013-02-16,2013-01-05,Better Dig Two,The Band Perry,0,6,0,29
2013-02-16,2013-01-05,Die Young,Ke$ha,0,6,1,28
2013-02-16,2013-01-05,I'm Different,2 Chainz,0,6,0,35
2013-02-16,2013-01-05,Every Storm (Runs Out Of Rain),Gary Allan,0,6,0,31
2013-02-16,2013-01-05,All Gold Everything,Trinidad James,0,6,0,36
2013-02-16,2013-01-05,Somebody That I Used To Know,Gotye & Kimbra,1,12,0,47
2013-02-16,2013-01-05,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,0,6,0,38
2013-02-16,2013-01-26,Sure Be Cool If You Did,Blake Shelton,0,3,0,39
2013-02-16,2013-01-05,The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,1,12,0,40
2013-02-16,2013-01-05,Adorn,Miguel,0,6,0,41
2013-02-16,2013-01-05,Cruise,Florida Georgia Line & Nelly,1,12,0,42
2013-02-16,2013-01-05,Poetic Justice,Kendrick Lamar & Drake,1,12,0,43
2013-02-16,2013-01-05,Clique,Kanye West & Jay-Z & Big Sean,1,18,0,44
2013-02-16,2013-01-05,One Of Those Nights,Tim McGraw,0,6,0,45
2013-02-16,2013-01-05,Gangnam Style,PSY,0,6,0,46
2013-02-16,2013-01-05,I Will Wait,Mumford & Sons,1,12,0,26
2013-02-16,2013-01-19,Pour It Up,Rihanna,0,6,0,37
2013-02-16,2013-01-05,Swimming Pools (Drank),Kendrick Lamar,0,6,1,25
2013-02-16,2013-01-26,Suit & Tie,Justin Timberlake & JAY Z,1,6,0,13
2013-02-16,2013-01-05,The A Team,Ed Sheeran,0,6,0,23
2013-02-16,2013-01-05,Call Me Maybe,Carly Rae Jepsen,0,6,0,48
2013-02-16,2013-01-05,Thrift Shop,Macklemore & Ryan Lewis & Wanz,1,12,0,1
2013-02-16,2013-01-05,Locked Out Of Heaven,Bruno Mars,0,6,0,2
2013-02-16,2013-01-05,Scream & Shout,will.i.am & Britney Spears,1,12,1,3
2013-02-16,2013-01-05,Ho Hey,The Lumineers,0,6,0,4
2013-02-16,2013-01-05,I Knew You Were Trouble.,Taylor Swift,0,6,0,5
2013-02-16,2013-01-05,Don't You Worry Child,Swedish House Mafia & John Martin,1,12,0,6
2013-02-16,2013-01-05,Beauty And A Beat,Justin Bieber & Nicki Minaj,1,12,0,7
2013-02-16,2013-01-05,F**kin Problems,"A$AP Rocky & Drake, 2 Chainz & Kendrick Lamar",1,12,0,8
2013-02-16,2013-01-05,Try,P!nk,0,6,0,9
2013-02-16,2013-01-05,Some Nights,fun.,0,6,0,24
2013-02-16,2013-01-05,Sweet Nothing,Calvin Harris & Florence Welch,1,12,0,10
2013-02-16,2013-01-05,Girl On Fire,Alicia Keys & Nicki Minaj,1,12,1,12
2013-02-16,2013-01-05,Daylight,Maroon 5,0,6,0,14
2013-02-16,2013-01-05,Home,Phillip Phillips,0,6,0,15
2013-02-16,2013-01-05,It's Time,Imagine Dragons,0,6,1,16
2013-02-16,2013-01-05,One More Night,Maroon 5,0,6,1,17
2013-02-16,2013-01-05,I Cry,Flo Rida,0,6,0,18
2013-02-16,2013-01-05,Catch My Breath,Kelly Clarkson,0,6,0,19
2013-02-16,2013-01-05,Little Talks,Of Monsters & Men,1,12,0,20
2013-02-16,2013-02-02,Love Me,Lil Wayne & Drake & Future,1,8,0,21
2013-02-16,2013-01-05,When I Was Your Man,Bruno Mars,0,6,1,22
2013-02-16,2013-01-05,Diamonds,Rihanna,0,6,1,11
2013-02-16,2013-01-05,No Worries,Lil Wayne & Detail,1,12,1,49
2013-02-16,2013-01-05,Two Black Cadillacs,Carrie Underwood,0,6,0,50
2013-02-16,2013-01-05,How Country Feels,Randy Houser,0,6,0,51
2013-02-16,2013-01-05,Va Va Voom,Nicki Minaj,0,6,1,78
2013-02-16,2013-01-05,Love Sosa,Chief Keef,0,6,0,79
2013-02-16,2013-01-12,Kiss You,One Direction,0,6,0,80
2013-02-16,2013-01-19,Battle Scars,Lupe Fiasco & Guy Sebastian,1,8,0,81
2013-02-16,2013-02-09,Mama's Broken Heart,Miranda Lambert,0,1,0,82
2013-02-16,2013-01-26,If I Didn't Have You,Thompson Square,0,3,0,83
2013-02-16,2013-01-05,Guap,Big Sean,0,6,1,84
2013-02-16,2013-02-09,Get Your Shine On,Florida Georgia Line,0,6,1,85
2013-02-16,2013-01-05,Take A Walk,Passion Pit,0,5,0,86
2013-02-16,2013-02-02,Give It All We Got Tonight,George Strait,0,2,0,87
2013-02-16,2013-01-05,Goodbye In Her Eyes,Zac Brown Band,0,6,0,77
2013-02-16,2013-01-05,Crying On A Suitcase,Casey James,0,6,0,88
2013-02-16,2013-02-09,Dope,Tyga & Rick Ross,1,7,0,90
2013-02-16,2013-02-16,Let Me Love You (Until You Learn To Love Yourself),Glee Cast,0,0,0,91
2013-02-16,2013-01-05,Beer Money,Kip Moore,0,6,0,92
2013-02-16,2013-01-19,Riff Off: Mickey / Like A Virgin / Hit Me With Your Best Shot...,"The Barden Bellas, The Treblemakers & The BU Harmonics",1,8,0,93
2013-02-16,2013-01-12,Bellas Finals: Price Tag / Don't You (Forget About Me)...,The Barden Bellas,0,5,0,94
2013-02-16,2013-01-26,"Bitch, Don't Kill My Vibe",Kendrick Lamar,0,6,1,95
2013-02-16,2013-02-09,Let There Be Cowgirls,Chris Cagle,0,1,0,96
2013-02-16,2013-02-16,Can't Hold Us,Macklemore & Ryan Lewis & Ray Dalton,1,6,1,97
2013-02-16,2013-02-16,As Long As You Love Me (Acoustic),Justin Bieber,0,6,1,98
2013-02-16,2013-02-16,Same Love,Macklemore & Ryan Lewis & Mary Lambert,1,6,1,99
2013-02-16,2013-01-26,Demons,Imagine Dragons,0,6,1,89
2013-02-16,2013-02-09,Feel This Moment,Pitbull & Christina Aguilera,1,7,1,76
2013-02-16,2013-02-16,Loveeeeeee Song,Rihanna & Future,1,12,1,100
2013-02-16,2013-01-05,Don't Judge Me,Chris Brown,0,6,0,74
2013-02-16,2013-01-05,Begin Again,Taylor Swift,0,6,1,75
2013-02-16,2013-01-05,Tornado,Little Big Town,0,6,0,52
2013-02-16,2013-01-05,Wicked Games,The Weeknd,0,6,0,53
2013-02-16,2013-01-05,Southern Comfort Zone,Brad Paisley,0,6,0,54
2013-02-16,2013-01-05,Ball,T.I. & Lil Wayne,1,12,1,55
2013-02-16,2013-01-05,Madness,Muse,0,6,0,56
2013-02-16,2013-02-02,Troublemaker,Olly Murs & Flo Rida,1,8,1,57
2013-02-16,2013-02-16,Nothing Like Us,Justin Bieber,0,6,1,59
2013-02-16,2013-02-16,Yolo,The Lonely Island & Adam Levine & Kendrick Lamar,1,0,0,60
2013-02-16,2013-02-09,Sail,AWOLNATION,0,1,0,61
2013-02-16,2013-01-05,Little Things,One Direction,0,6,1,62
